t,obs_dim_1
1,0.5822584813127771
2,0.3785150467513677
3,3.1892594637550857
4,0.5465623856044192
5,0.4184184865417886
6,0.3983784222279705
7,0.3278996047875268
8,0.39209299622483795
9,0.7269635104060865
10,2.026722559571198
11,0.6742847500554421
12,1.3638557155413191
13,2.5489462926961015
14,0.7871222521294614
15,1.8896383047104914
16,0.48045154231667475
17,1.604154281889468
18,0.6026651784793358
19,0.3441584237864982
20,0.5589501500818208
21,0.2748791966876427
22,0.8344648999096358
23,0.6462439515737715
24,0.4519781974860218
25,0.3607918114432503
26,0.8291602696082987
27,0.25989209840806293
28,0.6306009745714017
29,0.4544552922884214
30,0.4437823819588178
31,0.5495772011648552
32,0.25487717272684685
33,1.4926972160494665
34,0.4175038163430538
35,0.44002449735742233
36,0.26326325391420097
37,0.84250953455336
38,1.5248064424193826
39,0.3224954971653113
40,0.6472482049113135
41,0.2759247594653211
42,0.25864794099643473
43,0.2557839472469965
44,0.33896955023530995
45,0.3143776015913911
46,0.2589453717726352
47,2.3389108266565835
48,0.3561639967272158
49,0.3407291338639179
50,2.789428565072518
51,0.8829433156300124
52,0.2674801895018783
53,0.2865361822595136
54,3.851831371305423
55,0.5332205603452773
56,1.5706268356561834
57,0.32416215195006715
58,2.7461630789668567
59,0.6452725880033949
60,0.2860940088961808
61,0.25436447671636714
62,2.5583672067060226
63,0.9229189696018872
64,0.25937140961130545
65,0.26942191067210286
66,0.40683994067953977
67,0.4802358878163191
68,0.4132833690850669
69,0.2629536936312564
70,0.43949170540913085
71,0.9979376327181924
72,0.2594946762753015
73,1.9805295895607968
74,0.259704907934678
75,0.6390175335794799
76,0.3270271529812682
77,0.40805232063400193
78,0.48238848583169425
79,0.42967945366940374
80,0.3653210585876184
81,0.2599367123066318
82,0.5391530938021408
83,0.26562990805643033
84,0.3910235154611643
85,2.839468618252282
86,0.5389834230168289
87,1.8789556881626475
88,1.2315239998336973
89,0.2688003080586548
90,0.6091788269303542
91,0.3725674492846263
92,1.7830149895797498
93,1.7925928379462275
94,0.7511753154129859
95,0.38498168285892564
96,0.2825874937508964
97,0.29288928125513797
98,0.9576938999294475
99,1.1777189751341137
100,0.29267250282981166
101,0.38638081700949417
102,1.3505271156318808
103,0.6584919839057742
104,1.7846205142186338
105,0.26615727362313946
106,0.31269176571313617
107,0.38472282289911575
108,1.1814704097608089
109,1.2072819436829296
110,0.2574824551109129
111,0.9714621334093969
112,0.4735215552793467
113,0.426951614254524
114,0.25439771156317864
115,0.419367529796022
116,1.9835969148308736
117,0.5582917471445199
118,0.2701700817381925
119,0.266486103057768
120,1.24831811136682
121,0.2743218479532557
122,1.0214748543935601
123,1.126102674910932
124,0.2718450162349197
125,0.6593619443342287
126,0.265441111710935
127,0.3999733532346531
128,0.5577829724262136
129,0.26147345810012396
130,0.30711894762130715
131,0.35387603060011386
132,0.6389900931695748
133,0.7189494141714721
134,0.4262420986021831
135,0.7964979214644685
136,0.651972476396625
137,1.875648631278445
138,0.2692920614040568
139,0.2841464589125474
140,1.2139838124775801
141,0.5739224170605107
142,0.2739099389926824
143,0.2719188652837551
144,0.33102745185459725
145,0.3233300828312862
146,0.656625868463087
147,0.2555903850762676
148,0.8312454335986804
149,0.3238809770580149
150,0.37654128526312086
151,0.5418779987653513
152,0.4123274020721661
153,0.2549481283644051
154,1.0819470301851477
155,0.2543111488741202
156,0.2543412513830611
157,0.47321290841331604
158,1.4062488800684483
159,0.5267721226790989
160,0.2852367913669309
161,2.339675712038776
162,0.3520193956892754
163,1.084132079375273
164,0.4209844303591066
165,0.3697987187215272
166,0.6092591087433532
167,1.585470109141603
168,0.3055510963209188
169,0.3167844938063198
170,1.0328286683077603
171,2.7097316912070233
172,0.4988742985639328
173,0.38395322430720663
174,0.45830893298709724
175,0.7380090595367232
176,0.5438862387515407
177,0.5743285689864324
178,0.3059654025058114
179,0.28258262310435295
180,0.3574797845219275
181,0.3761039583719058
182,0.4923979692374797
183,0.4398483982842902
184,0.5326724599079942
185,0.5985804831301935
186,0.2593868741503361
187,4.609733574031063
188,0.30831057527391886
189,0.38855962185986614
190,0.5221957281031544
191,0.2566000645102924
192,1.7125374167949918
193,0.4259306130866848
194,0.30058426418603457
195,1.1025557655236071
196,0.9929757880598942
197,1.1332546271515862
198,0.27641180034333246
199,0.2696802521427481
200,0.2579345830891911
201,0.4322765031111462
202,0.6704514428958008
203,1.121044878764004
204,0.2546360091149479
205,0.29869912829549944
206,0.2621218095248338
207,1.1396087538092443
208,1.1752080078674345
209,0.2586074380024508
210,0.27017977845811025
211,1.6948225741739444
212,0.36866867436477957
213,0.3736552414323757
214,0.47270739056439964
215,0.492567820598427
216,0.43030825067858036
217,0.8331505995242353
218,0.40083840732016396
219,0.34219593994461905
220,0.8447671940605366
221,1.6102011302926527
222,0.27763076127844905
223,0.37018209855144907
224,0.3099981765698119
225,0.2561662518866963
226,1.0575657304279527
227,1.3282969158697633
228,0.2543177135616342
229,0.35864226649278813
230,1.9058310784485175
231,0.25790925683306165
232,0.34176118716079396
233,0.4233707581059836
234,0.25971252884255536
235,0.701459827986997
236,0.2545913482610419
237,0.7744441707574138
238,0.909269075356185
239,0.7511202070209194
240,0.2677727045327584
241,0.28822424839301947
242,0.345053963754453
243,0.26582254196541555
244,0.27079598750767997
245,0.38113507641864025
246,2.0531898705254377
247,0.2992997238624418
248,0.4091560880846963
249,0.28337706263047413
250,3.2135590996405097
251,0.41767514611901624
252,1.1958422521763397
253,0.3009984497718279
254,0.2722614435109761
255,2.2431227878073905
256,0.9280046006150934
257,0.2700441572702771
258,0.7697750310308145
259,0.9512741478349658
260,0.2922270065973411
261,1.999213977036241
262,0.33635701275002616
263,1.2862502835128615
264,0.28972001879106096
265,0.848154513349512
266,0.8652408395299289
267,0.2587579819928798
268,0.2897643537964032
269,0.3014471790427134
270,0.305955943958669
271,1.6214313750624327
272,0.257216172520582
273,0.29053430892861803
274,0.2826317362292535
275,0.3352664065721606
276,0.25487674950914124
277,0.2663673430839081
278,0.32829639124297344
279,0.7918612506694491
280,1.7726697859433678
281,0.3686589951334741
282,1.0407679667888168
283,1.8397069767843044
284,0.30745331921628305
285,0.929222566130521
286,0.5797151331953138
287,0.4655945721414551
288,0.9007920868887552
289,1.20412908731693
290,0.2588607447581766
291,0.2595127232058244
292,0.39373460104250135
293,0.9896290658298341
294,0.255436356389885
295,0.797729623118825
296,0.4812265377254821
297,0.2558411076875551
298,0.2848342191401987
299,0.6335206296728344
300,0.6248094239823454
301,0.29026711243650954
302,1.2778643804632188
303,1.6715752242832056
304,0.5379584907439788
305,0.26565308926042047
306,1.390004138648644
307,0.2805690853355837
308,0.25445351212043765
309,0.4285224987226429
310,0.2640449119066779
311,1.593763127710053
312,1.154590801467464
313,0.2986788720709909
314,0.2671337955875841
315,0.41043480427472334
316,0.888530158543483
317,0.36065211645436407
318,0.2615435605246545
319,0.2544031889658966
320,0.34256709919639267
321,0.2576893190350452
322,0.31384251908633654
323,0.3356368847554584
324,0.444011637513922
325,0.45192761094351286
326,0.8223006294588016
327,0.5506141067893588
328,0.41613628511396034
329,0.2648590486306992
330,0.968976107473826
331,0.3736908561243414
332,0.43575671472885213
333,0.31781753084113784
334,0.29144183670967666
335,0.49327154701718956
336,0.5678621973658148
337,2.449803418213776
338,0.8422697574537705
339,0.256879296284304
340,0.2708823891732474
341,0.2542977350197952
342,0.3475390561152084
343,1.0203160164889429
344,0.25926046666593183
345,0.2870390824293867
346,0.28771976962077245
347,2.953191150169145
348,0.6240786664376335
349,0.2611312677352381
350,0.2587050365607404
351,0.2620329313781253
352,1.0320668334399277
353,0.321291381670216
354,0.6127962625522841
355,0.7579725653332594
356,0.29135796922085944
357,0.2969714247344861
358,0.39640766804285893
359,0.6429530198417596
360,0.390064554196177
361,1.0778778053170917
362,0.565997411382872
363,1.407888928361005
364,1.4913756381483898
365,0.3119555332498879
366,0.9218049469353844
367,1.1056574489687465
368,0.505876965601221
369,0.5314670639851512
370,0.2569167710860408
371,0.33669094882092837
372,0.3037444603268553
373,0.2755621322623997
374,0.3107037162476776
375,0.2926034436378237
376,0.25610804848999513
377,0.5863783862283589
378,1.2954447591831941
379,0.257483182817902
380,0.2775650069696224
381,0.25713394610726187
382,2.0348295629000352
383,1.2327901044783478
384,0.9723869405321885
385,0.7436419908568035
386,1.8809559470956427
387,2.1941043892646808
388,0.34249613417131847
389,0.5407215309340945
390,0.4134310507429433
391,1.30743069189163
392,0.489498019016644
393,0.7323208774416181
394,2.878612609274662
395,0.4367375616834715
396,0.25986003649209405
397,1.8284842687179517
398,0.3639230279954944
399,1.3400212408022005
400,1.2690996590704715
401,0.25609329877312575
402,0.3160936073680895
403,0.6254513542030222
404,0.5801894304145336
405,0.39998609304734434
406,0.30110678065994945
407,0.4104377353169889
408,0.2859280330360858
409,0.9672195348078683
410,0.3909084109145951
411,0.56695554716915
412,1.599125974424926
413,0.28511487146722786
414,0.9834422671206431
415,0.4207905750678028
416,0.6696540069001575
417,0.48724824419312196
418,0.6493692401316176
419,0.263610798839849
420,2.1970213691887115
421,0.3566830330319284
422,0.9597122587431937
423,0.2615232808217816
424,0.39844391348653585
425,0.4492447184229046
426,0.8624474447032613
427,1.6359321590318319
428,1.905422086443324
429,0.7866077415685601
430,0.4722886823018201
431,0.3055768924302426
432,0.30466931747553755
433,0.6061194561903199
434,0.8162002901773804
435,0.5158712918381494
436,1.0341832559263113
437,0.37463195443868236
438,0.5466730713527225
439,0.7336312678649859
440,0.2554680303370565
441,0.4897923602500208
442,0.2845494538798301
443,1.195144971990071
444,0.34288221247165274
445,0.69332725652104
446,0.3509967590483175
447,0.473471061455133
448,0.2565357709720283
449,0.2667241922806619
450,2.400670997049225
451,0.2922669665985035
452,0.2781465457012255
453,0.3820269665756696
454,0.7835194514100374
455,0.7319702023930332
456,0.38312190185880046
457,1.2556993014517785
458,1.4289064707178971
459,1.4372319540123502
460,1.4434316303646968
461,0.2989874808704901
462,0.6935954325438285
463,0.5501815054208288
464,1.5427218501182578
465,3.6563642868959176
466,0.34103980987122645
467,0.4742782887347399
468,1.1670201875202701
469,0.4296665581605833
470,0.29649176710949343
471,0.25745162801535343
472,0.2635537723900519
473,0.5212881334756045
474,1.1909672747188909
475,1.151037580627942
476,0.2882872744146926
477,0.4404036163874362
478,0.9138389111816987
479,0.7558007005390899
480,1.6689623119843229
481,0.27261046546795603
482,0.5807675770910461
483,0.5389229560926241
484,0.4466070476694003
485,0.30495477415307687
486,1.043525798995814
487,0.30217824002004784
488,0.4032862658347694
489,0.2720018335217917
490,1.246904449905916
491,0.5129246149107701
492,1.9119839174515556
493,0.2546035127396544
494,0.7604849738293855
495,0.5747561963968801
496,0.7419320231033202
497,0.3390755315618574
498,1.8035463000559555
499,1.4701795523185077
500,1.1074157975285501
501,0.541520114058256
502,0.6795545332954187
503,0.28930012089180057
504,0.37499370316766945
505,1.3697890972340048
506,0.4455667872655201
507,0.39882302952308535
508,0.998572160472657
509,0.8684521020537908
510,0.8643398516877989
511,0.45835855050240903
512,0.3744776086715473
513,0.9164571216411557
514,0.2668569534826332
515,0.59715168688308
516,1.1334420306184185
517,0.26069868978707655
518,0.9036201889893152
519,0.399240069782526
520,0.2649472781961469
521,0.37114047627723673
522,1.5658310319076745
523,2.237185624070334
524,0.3432288073202304
525,0.3481048213561311
526,0.32254941801291104
527,0.25900280668525477
528,0.260102853356716
529,2.4579181304405924
530,0.2820491459439338
531,0.31953761205554587
532,2.703951910035836
533,0.6223620214014991
534,0.27338738678238855
535,1.5627256459500873
536,0.2543677763909012
537,0.36530264862228007
538,0.8107881698562269
539,0.6755359524801252
540,0.33882397467394343
541,0.36385240394659163
542,0.5242223672524339
543,1.5752547151088707
544,0.3870103352894301
545,0.35339252939882126
546,0.3202737421611539
547,1.5062659759927532
548,1.4975270398383995
549,0.5803388125263869
550,0.37378673401457024
551,0.7323687402551825
552,0.2730850018943139
553,1.3864844388302306
554,0.813676256556839
555,0.553493364881556
556,0.25932667059523284
557,0.2653529427427145
558,0.5310204688024793
559,0.558882703179596
560,0.27511286092255627
561,1.82000008557627
562,0.32194673056517764
563,0.3015916560798933
564,0.36884468534441234
565,0.9300939411955698
566,0.3641965389169486
567,0.5392236895282584
568,0.2763306331768913
569,0.41296995264722575
570,0.38980036523346023
571,0.798171103413608
572,0.74538052441874
573,0.6842316533261514
574,0.825753864226523
575,0.36898804392208434
576,0.2596569901490751
577,0.5883891857484803
578,1.1638444349483947
579,0.5814169986576654
580,0.4889382574423445
581,0.6405476692927284
582,0.35308226920139546
583,0.3339051929649507
584,0.5969635577612873
585,7.834323238565383
586,1.3762069851239425
587,0.995060349563116
588,0.33962908232361483
589,0.2558205218873284
590,0.45040220786096374
591,0.4075801383339651
592,0.43393287825851035
593,0.46514837461360786
594,0.2796581601093986
595,1.234910487856358
596,0.42010573557127706
597,0.40021481290652083
598,0.2544446559530527
599,0.9792262851464228
600,1.6786074763914753
601,0.49278353960454724
602,0.3849323845244582
603,0.8325380917605034
604,0.2945864461548241
605,0.26850391815925895
606,2.9732355718687042
607,0.47416137355900745
608,1.2772836103548166
609,0.488848959620571
610,0.5011686093810537
611,0.5363944334233284
612,0.4470818106513645
613,0.29313174057180474
614,3.6226307163854505
615,0.2635923496098181
616,1.8629936677643368
617,0.4687150883529252
618,0.25926067130755176
619,0.39642833149511714
620,1.022392782166012
621,0.5034317160969722
622,0.4544330935218641
623,2.6427861319161265
624,0.3619827543864798
625,0.2979565880559958
626,0.2784148503547046
627,0.83750627027802
628,1.1735163696515436
629,0.2543795920901914
630,0.3948746093674867
631,0.686961385858897
632,0.8097764011480092
633,0.7048042947698328
634,0.5644784157442279
635,0.27372519325977956
636,0.2870205561921853
637,0.5155650984381119
638,0.6800622815559607
639,0.25960204029635114
640,0.2988782923398649
641,0.3643996856103353
642,0.32949126151536146
643,0.2631530523442719
644,0.31496934717000286
645,0.2785488625914876
646,0.6256088624963737
647,1.0675050007513098
648,1.074832166213708
649,0.3398819834723781
650,0.2587792317757971
651,0.2543441381493511
652,0.5970721246294675
653,0.3405405363244888
654,2.034272433232629
655,0.32282331818834875
656,0.2559159393150553
657,0.359386402567681
658,1.4037568986936728
659,0.5909766106661847
660,0.26024721769515147
661,0.7640750818701114
662,0.39993385915983204
663,2.0021693081290417
664,0.5849068181996481
665,0.30885420941631575
666,1.2433543538541612
667,0.2707064244739461
668,0.4148569450101514
669,1.0530614380103855
670,2.4231750895830153
671,1.2051501482176439
672,0.2920523444746437
673,0.5995924404624666
674,0.2955875044011528
675,0.4472038385618858
676,1.1117619547431472
677,1.1390698838279232
678,0.4657330826487597
679,0.2565984674342184
680,0.8242805166230663
681,0.3166677897469563
682,0.962219498090227
683,0.7107577482141744
684,0.2738832519190839
685,1.0695247579830705
686,1.352963898825405
687,0.5649057406636564
688,0.3262405505773897
689,0.2954019501603644
690,1.1515895964251524
691,0.2636145833219714
692,0.922178895208566
693,0.2701041205359927
694,0.28410114351348226
695,0.49212448094855354
696,0.25497466413435477
697,0.49702577983975915
698,0.32975291006030594
699,0.33313583425864146
700,0.256672329252171
701,0.5192135270423983
702,1.6718679182933398
703,0.6045059436881203
704,0.30370919449081957
705,0.31941549303461103
706,0.26249350554219913
707,0.2545195382305538
708,1.2771017329459897
709,1.7193176506289665
710,0.38801527001202435
711,0.29113724090183435
712,1.3501444568401535
713,0.8007473901287447
714,0.9104701564771451
715,0.2545671448315155
716,0.3772479756988869
717,0.3517815924064809
718,0.98711819506813
719,0.4528823596719602
720,0.26949728645830684
721,0.8813399092762491
722,0.34076697026555636
723,0.3673966809164282
724,0.29761741850507384
725,0.31067047737163367
726,0.28050897656427376
727,0.5599982504445724
728,0.26143647420893246
729,1.7545755137611343
730,0.6294504672466548
731,0.37367403438607605
732,1.4734596551240646
733,0.4854515507891676
734,0.9362141173026555
735,0.8469458138756845
736,0.31759580394674825
737,0.6662657537668635
738,0.5531783914966756
739,2.4086950062184087
740,0.5197218749634218
741,0.9740037538106503
742,1.0632247236131354
743,0.33074910292151793
744,1.5314746106997332
745,0.4806726158244096
746,1.0060890968445833
747,0.4504214158900552
748,0.3671066139380137
749,0.3346174135248591
750,0.26482821759672803
751,0.2545157826782197
752,0.4305596109492738
753,0.6552381614235959
754,0.3666724499372943
755,0.4574469380211115
756,1.3553957677375261
757,2.5022394215020305
758,0.6721364669643315
759,0.47240321284129344
760,0.25474504352759275
761,1.2991535077947878
762,0.4317786908528791
763,0.510962094481537
764,1.6321171321342418
765,0.280929611255599
766,0.5275524930640677
767,0.5319433669689757
768,2.0977456188496695
769,0.7817852013480583
770,1.0922783976286456
771,0.5733174053117818
772,0.455720061934075
773,0.32145185332764814
774,0.9844173362536953
775,0.47536968100988
776,0.8212657648311578
777,0.42324331704075946
778,0.5839874815265991
779,0.7944551421981874
780,1.1740125115520097
781,1.1416666792394712
782,0.2743855741993015
783,1.5934156643437731
784,0.4804794849683499
785,0.3268187643899623
786,0.8221198050427925
787,1.257583320205904
788,0.3792412810971138
789,0.7797242575570817
790,0.3102917008133554
791,0.5546413300040919
792,0.28625055622815443
793,1.9693443606434928
794,0.43376926740836474
795,0.28306732253843714
796,0.25431307994417934
797,0.2767246458398887
798,1.8646645957577817
799,0.30530016385877207
800,0.7805877727375564
801,0.39570874020133984
802,0.6461687587854066
803,0.8369285680621132
804,0.28727149072481767
805,0.4321250865990808
806,1.2149270812716049
807,1.8766601773853608
808,0.8001270910115115
809,0.3618885920515671
810,0.29362247266663277
811,0.2651831525655289
812,0.9756675883533937
813,1.319998261585631
814,0.3470853986197015
815,0.5554674074652781
816,0.5921951227264992
817,1.0401276129701402
818,0.27205929634860737
819,1.2097516792196916
820,0.2574431835588725
821,0.5314821581320279
822,2.48380599733852
823,1.0727431228365651
824,0.35479570299504987
825,0.4209227196647135
826,0.7417170518528149
827,0.7676287037352978
828,0.8883555564701786
829,0.3290269158990718
830,0.3186390269509895
831,0.8274787351664312
832,0.3696131060004423
833,0.8545127999680546
834,0.30777855617741845
835,0.5606734843646868
836,0.415888801513713
837,1.176516065666755
838,0.7221040800117875
839,1.6151242635262055
840,2.372738650212627
841,0.739209891711619
842,2.7173682940339257
843,0.3002023219890481
844,0.2657027595589702
845,0.49910364150131037
846,0.44065076688707316
847,0.2763213359926034
848,0.31980086950646164
849,0.29394719679726056
850,0.5144346669815695
851,0.2789605616796234
852,0.890702654814007
853,1.4832523869646494
854,0.2926385433137895
855,0.5794099766399041
856,0.2547412786892531
857,0.504240034172244
858,0.28243235188596816
859,1.2083519782607004
860,0.5610715011128995
861,3.4006988065643418
862,0.3064641643223452
863,0.9202042590208723
864,1.1039427951403111
865,0.9994962991542229
866,2.8500274757540818
867,0.36748959051020125
868,1.2663505302150053
869,0.2865001513786757
870,0.3260150608580584
871,0.8981829800039371
872,0.2639758652891126
873,0.586048036169748
874,1.9358447550459905
875,0.25659669802070345
876,0.25604271375179943
877,0.4022379637331023
878,0.4241074727340648
879,0.43162056338369903
880,0.31841154734553173
881,1.5006989278373393
882,0.26305486509444764
883,1.1372416619764891
884,0.2658556551650088
885,0.6092373306448023
886,0.37327229280713903
887,1.0303318939285198
888,0.4699912540152952
889,0.2709540037183032
890,1.5035646663706292
891,0.259337816188946
892,0.8115186316641767
893,1.258281078915489
894,0.6532777199547748
895,1.1906416880180326
896,2.94356109471262
897,1.5864705788169213
898,0.28063141740141295
899,1.0824570108219604
900,0.35648068220090184
901,0.8141769820365448
902,0.8258994966543574
903,0.2772239160212236
904,1.063697532007021
905,0.2576895594312081
906,0.2543021129409181
907,0.500606649528699
908,0.4756726039879209
909,0.5597403312154825
910,0.5096272403257971
911,0.7486919377030498
912,0.6060034462244537
913,0.3920800722595895
914,0.37898642633983237
915,1.3795976876707812
916,0.2919514354168862
917,2.3757848734751255
918,0.25701596178983016
919,0.97497574027151
920,0.40464386032893496
921,0.32202883010009953
922,2.8482299957185493
923,2.0730824495521767
924,0.4196982853553357
925,0.4072255123483296
926,0.4148721253437856
927,0.7921579443920268
928,1.773274501540389
929,0.2970906339391462
930,0.2774405455039855
931,0.4001302777934411
932,0.3015020180456094
933,0.3014078217450404
934,0.2585094738808842
935,2.970875790488088
936,0.25434623364055553
937,0.26811173373251435
938,0.2577507321378431
939,1.458656404798032
940,0.38361882495686744
941,0.3303757573906226
942,0.9485649835473784
943,0.501161277722082
944,0.2615548873722018
945,0.25647978924154846
946,0.5206319827411711
947,0.30851183935209087
948,0.3737956387820385
949,0.43116128949703725
950,2.5868537258605477
951,1.5457512350109617
952,0.2637594096646799
953,0.2942048816692424
954,0.2650145019910185
955,2.713160622450098
956,0.5716886240836829
957,0.6368452169719568
958,2.178690741669898
959,0.2625302654887956
960,0.9198315794582871
961,0.616252237787811
962,0.25745791124788026
963,0.7141792551313839
964,0.3363976761932761
965,0.33993061841314787
966,0.3128828466012415
967,0.2577220404702265
968,1.5100310246153326
969,0.39747317447253105
970,2.1927138351347226
971,0.37713181946742513
972,0.4226179359727732
973,0.31260549861653075
974,0.3370050423696411
975,0.2690763742908983
976,0.3362251873180164
977,1.0705476639601736
978,0.3295979635226516
979,0.31469675601618097
980,3.079311690292621
981,0.29287045318127863
982,0.31031873125013615
983,0.5048053270952487
984,0.2772881883552263
985,0.34065456683645245
986,0.46396110756591524
987,0.2711211188213881
988,0.30242681904204666
989,0.5990476188790381
990,1.4485312653570688
991,0.40849561104497983
992,0.4718723108316891
993,0.25445247308231467
994,0.2573310320786037
995,1.1070908236533816
996,0.3268332102191048
997,0.8242267899734939
998,0.49002543144825633
999,0.2674028484951195
1000,0.7568378002281623
1001,0.29098818399355597
1002,0.271492962444125
1003,0.260088466753257
1004,0.3730358717583487
1005,0.835895966292834
1006,0.7265037256706695
1007,1.7082244890088225
1008,0.25581537027698265
1009,0.2542957174088219
1010,0.25487440981277076
1011,0.4266279913204851
1012,0.25477232051260557
1013,0.38615975518069406
1014,0.3776228697157904
1015,0.31386225896849984
1016,0.3286263961923481
1017,1.4274698019809782
1018,0.6021061202086466
1019,1.312649200559028
1020,0.26190663180041707
1021,0.5915972072997426
1022,0.5822221570816403
1023,0.9940243364381539
