t,mu,var,truth,obs,residual,abs_residual,residual2
169.0,-1.3185074634282996,5.819220728516026,-9.291240127343697,-8.429291620383411,-7.972732663915397,7.972732663915397,63.564466130263504
170.0,-0.15830042739514266,5.815601517013516,-9.613974918795568,-11.154540320761711,-9.455674491400426,9.455674491400426,89.40978008732071
171.0,1.998780419445321,5.828809034888707,-9.840650050816434,-10.874797235918843,-11.839430470261755,11.839430470261755,140.17211386016248
172.0,3.662355449493723,5.8460857508110555,-9.969000660415961,-9.23751744213752,-13.631356109909685,13.631356109909685,185.8138693951721
173.0,5.016970714097975,5.86234349388249,-9.997744310730111,-12.638791232214471,-15.014715024828085,15.014715024828085,225.44166727679826
174.0,6.4966060322115,5.879346622684845,-9.926593804706327,-11.69422930576234,-16.423199836917828,16.423199836917828,269.72149288333776
175.0,7.321188035406663,5.890537939371244,-9.756260054681576,-10.219379910085621,-17.07744809008824,17.07744809008824,291.63923326965846
176.0,6.839988176892121,5.895594003603691,-9.48844497918124,-10.027333993697665,-16.328433156073363,16.328433156073363,266.6177293323559
177.0,5.881858785198329,5.898971879803425,-9.125824497911845,-9.415227663085483,-15.007683283110174,15.007683283110174,225.23055752614457
178.0,5.33846946226541,5.898572345730416,-8.672021794855812,-5.819589554419686,-14.010491257121222,14.010491257121222,196.2938652658702
179.0,4.796844976990646,5.895408625850229,-8.131571116614865,-4.456429817297442,-12.92841609360551,12.92841609360551,167.14394268939793
180.0,3.4424123252471106,5.8964851407542636,-7.509872467716762,-8.3526189327694,-10.952284792963873,10.952284792963873,119.9525421861877
181.0,2.2640115474873337,5.898846516068801,-6.813137655555,-5.706825137170107,-9.077149203042334,9.077149203042334,82.39463765429207
182.0,1.0251153652547647,5.902733920162786,-6.048328224062841,-6.104291100631668,-7.0734435893176055,7.0734435893176055,50.03360421125833
183.0,-0.18234227474268708,5.90742451050504,-5.223085896267316,-0.8551637985733924,-5.040743621524628,5.040743621524628,25.409096257941226
184.0,-1.548596609686797,5.914333503974416,-4.3456562207189355,-2.059531865988672,-2.7970596110321386,2.7970596110321386,7.8235424676672585
185.0,-3.574835474786986,5.931914290402326,-3.4248061846961253,-6.931055847018763,0.15002929009086063,0.15002929009086063,0.02250878788516761
186.0,-4.293623486724069,5.942996601225516,-2.469736617366209,-3.315262022959276,1.8238868693578603,1.8238868693578603,3.3265633122160163
187.0,-5.378655727934453,5.9518688100804855,-1.489990258141988,0.034408934244432254,3.8886654697924654,3.8886654697924654,15.121719135956257
188.0,-5.824131421631841,5.955298254695917,-0.4953564087836742,-2.5149763332046895,5.328775012848166,5.328775012848166,28.395843137554976
189.0,-5.703852266920103,5.954023169051597,0.5042268780681477,4.082201140942155,6.208079144988251,6.208079144988251,38.54024667043806
190.0,-5.235596535277866,5.950090079529657,1.4987720966295235,3.1095427099236597,6.734368631907389,6.734368631907389,45.351720870418205
191.0,-4.0816746524962895,5.948470713612456,2.478342079829598,13.006112559741767,6.560016732325888,6.560016732325888,43.03381952839562
192.0,-2.9368274230543747,5.948465526089358,3.433149288198987,5.858333485884714,6.369976711253361,6.369976711253361,40.57660330191019
193.0,-1.9874726785428956,5.948087525830229,4.353653603728932,3.961713208257365,6.341126282271828,6.341126282271828,40.209882527718534
194.0,-0.5601033500146743,5.951743323608132,5.230657651576994,6.389005531750427,5.790761001591668,5.790761001591668,33.532912977554936
195.0,0.5457503841069363,5.955274195916893,6.0553986971960105,2.733424747489984,5.509648313089074,5.509648313089074,30.35622453392528
196.0,1.9575488967896284,5.961606728690502,6.819636200681356,6.455160541374343,4.862087303891728,4.862087303891728,23.63989295066513
197.0,3.019408701873891,5.966751053806122,7.515734153521506,6.342941054183533,4.496325451647615,4.496325451647615,20.21694256713413
198.0,3.7507109042001074,5.968824359280933,8.136737375071053,6.508186505175122,4.386026470870946,4.386026470870946,19.237228203180646
199.0,4.408071318689227,5.968265879702277,8.676441006416692,8.146437939277217,4.268369687727465,4.268369687727465,18.21897979111066
200.0,4.1798683485023895,5.964399000857271,9.129452507276277,13.48420951237372,4.949584158773887,4.949584158773887,24.49838334478541
201.0,3.6010562957182417,5.959142379502139,9.491245536478946,10.469859861998023,5.890189240760704,5.890189240760704,34.69432929197316
202.0,3.303006705704618,5.951995068949719,9.758205177669764,10.563137503420972,6.455198471965145,6.455198471965145,41.66958731246115
203.0,2.8434366133920106,5.943918588445842,9.92766405835907,10.050272858641433,7.08422744496706,7.08422744496706,50.18627849202452
204.0,2.0207242533570526,5.936837441872616,9.997929001426693,11.073100935614743,7.97720474806964,7.97720474806964,63.63579559262482
205.0,-0.21655655162064422,5.946190791505755,9.968297942787993,14.593838154834653,10.184854494408638,10.184854494408638,103.73126107227584
206.0,-1.18162792062571,5.952842202412102,9.839066946186161,12.508240894924452,11.020694866811871,11.020694866811871,121.45571534737353
207.0,-2.4452853875900518,5.959864297260408,9.611527245021156,15.242613228864952,12.056812632611209,12.056812632611209,145.36673085789323
208.0,-3.586354597991013,5.966108207102584,9.287952340772405,10.876645273858745,12.874306938763418,12.874306938763418,165.74777915349188
209.0,-4.012073840326013,5.967848490533524,8.871575286923495,11.772327635174058,12.883649127249509,12.883649127249509,165.98841483407702
210.0,-5.115250177797821,5.969888304215884,8.36655638536056,12.306375127390927,13.481806563158383,13.481806563158383,181.75910820642045
211.0,-5.996024487516025,5.970612534423974,7.777941618010928,11.0906981231642,13.773966105526952,13.773966105526952,189.72214227620532
212.0,-5.810672095630289,5.967822435413979,7.1116122290598,4.3819087461304385,12.92228432469009,12.92228432469009,166.9854321681312
213.0,-5.773974695627286,5.962353249521014,6.374225961502389,5.9593570957443935,12.148200657129674,12.148200657129674,147.57877920588587
214.0,-4.889051855095684,5.95759379982275,5.573150535176584,6.620410010861205,10.462202390272267,10.462202390272267,109.45767885501874
215.0,-4.333829960880947,5.951750894763302,4.7163900309419615,1.3610290814468695,9.050219991822908,9.050219991822908,81.90648190039104
216.0,-3.6247588122719523,5.9457813119086325,3.8125049165494014,1.9565882879637748,7.437263728821353,7.437263728821353,55.3128917720417
217.0,-2.9011924255733565,5.939798075863648,2.870526513277251,4.1972626678412475,5.771718938850608,5.771718938850608,33.31273950908679
218.0,-2.6684241493619787,5.932250964482985,1.8998667579543773,2.9931104332262484,4.5682909073163565,4.5682909073163565,20.8692818138693
219.0,-1.2239060431973683,5.9303567890471065,0.9102241619984432,0.27928894362257006,2.1341302051958113,2.1341302051958113,4.554511732729115
220.0,0.8314297603150277,5.939837495642239,-0.08851309290403876,2.679657434268145,-0.9199428532190664,0.9199428532190664,0.8462948531888368
221.0,1.7964999433570847,5.946595830035627,-1.0863659542407975,-2.6884159929557576,-2.882865897597882,2.882865897597882,8.310915783532842
222.0,2.110692371874791,5.948608975835317,-2.0733642060676223,-1.4115625332730986,-4.184056577942414,4.184056577942414,17.506329447423184
223.0,2.9228410280218764,5.9489736963685615,-3.0396460881104703,1.0714227831534808,-5.962487116132347,5.962487116132347,35.55125261004423
224.0,2.8957611815891697,5.945990221014698,-3.9755568312143614,-2.3493053968682744,-6.871318012803531,6.871318012803531,47.21501123307827
225.0,3.4648341170474826,5.94160716874173,-4.871745124605095,-8.63623634028277,-8.336579241652577,8.336579241652577,69.49855345235267
226.0,2.203744689629902,5.940303645547613,-5.719256551095638,-1.555465229823172,-7.92300124072554,7.92300124072554,62.77394866053845
227.0,1.304019615409952,5.938732609152798,-6.5096230566624955,-5.284345652322883,-7.813642672072447,7.813642672072447,61.05301180683146
228.0,0.4580269951094489,5.9366677060792465,-7.23494756044245,-7.951212214455905,-7.692974555551899,7.692974555551899,59.18185751236894
229.0,-0.6265124335574482,5.935714388898481,-7.887982859754185,-6.211696407653557,-7.261470426196737,7.261470426196737,52.728952750529814
230.0,-1.620568957150709,5.934976426962452,-8.462204041751706,-7.35623745395125,-6.841635084600997,6.841635084600997,46.807970630843286
231.0,-2.319019250753663,5.93281617777214,-8.951873678196819,-6.606327556005799,-6.632854427443156,6.632854427443156,43.994757855652274
232.0,-3.3580728211365454,5.93148113204783,-9.352099151945403,-8.978143885768713,-5.9940263308088575,5.9940263308088575,35.928351654429896
233.0,-4.122631676729071,5.929199325490341,-9.658881542360705,-9.324715097907339,-5.536249865631634,5.536249865631634,30.650062574706283
234.0,-4.729602477667018,5.9255567437890715,-9.869155581206494,-9.38263008210064,-5.139553103539476,5.139553103539476,26.415006104102257
235.0,-4.660485227487929,5.919803293960763,-9.980820279793964,-10.51521971072251,-5.320335052306034,5.320335052306034,28.30596506879625
236.0,-5.100827412620966,5.913101025986272,-9.992759921366277,-10.533800764401542,-4.891932508745311,4.891932508745311,23.931003670119196
237.0,-4.80967313013657,5.905384488879234,-9.90485520897156,-11.344105105319112,-5.0951820788349895,5.0951820788349895,25.960880416481245
238.0,-4.235116888724411,5.897688967590519,-9.717984457438632,-10.781370695772921,-5.482867568714221,5.482867568714221,30.061836776058197
239.0,-3.4994493543313645,5.890661079091788,-9.434014817545544,-10.642820801914027,-5.934565463214179,5.934565463214179,35.21906723717452
240.0,-2.2200949872460174,5.88745746469298,-9.055783620066238,-7.015274096018792,-6.83568863282022,6.83568863282022,46.72663908486757
241.0,-0.7687159569568117,5.88847505950612,-8.587070026099294,-9.011345295336934,-7.818354069142482,7.818354069142482,61.12666035047681
242.0,0.5086696314120607,5.891131878776495,-8.032557266939527,-1.9210675822747758,-8.541226898351589,8.541226898351589,72.9525569291247
243.0,0.5190097652329271,5.890086946103,-7.397785850778934,-11.438513920288175,-7.9167956160118615,7.9167956160118615,62.67565282570463
244.0,1.6841558000060117,5.890392249669142,-6.689098203780216,-6.013427917513811,-8.373254003786228,8.373254003786228,70.1113826119221
245.0,2.5615047363106336,5.8899305494346565,-5.913575298651244,-6.01677450704598,-8.475080034961877,8.475080034961877,71.82698159900941
246.0,3.64950061384043,5.890137742486892,-5.078965903906221,-4.545735647560995,-8.72846651774665,8.72846651774665,76.18612775142434
247.0,4.3096076113578,5.888625604341062,-4.193609160732281,-8.238901259211886,-8.50321677209008,8.50321677209008,72.30469547315406
248.0,3.813177161410996,5.885307273046409,-3.2663512610472223,-4.7327393247646405,-7.0795284224582185,7.0795284224582185,50.11972268439375
249.0,3.333958449480346,5.880628672826779,-2.306457059273922,2.1483973495997675,-5.640415508754268,5.640415508754268,31.814287111395668
250.0,3.2216863834404026,5.874338133573284,-1.3235175009777302,-4.380946123739691,-4.545203884418132,4.545203884418132,20.65887835092968
251.0,1.8192929041401737,5.87255460571567,-0.32735379330845316,-0.19192574657112285,-2.146646697448627,2.146646697448627,4.608092043667097
252.0,0.9592812096427613,5.870496677284857,0.6720807252547847,-0.6197918695052071,-0.28720048438797663,0.28720048438797663,0.0824841182326884
253.0,0.4233939834424625,5.866942623245319,1.6648000353715924,-0.35424409204806073,1.24140605192913,1.24140605192913,1.5410889857662695
254.0,-0.942879678213648,5.866837588506531,2.6408852138447285,-2.7848921196183136,3.5837648920583765,3.5837648920583765,12.843370801550186
255.0,-3.012672535129862,5.876272558957185,3.590583540221683,0.3997914854047351,6.6032560753515455,6.6032560753515455,43.60299079666709
256.0,-4.091122130786929,5.883666240834456,4.504405942753893,6.01786789124373,8.595528073540823,8.595528073540823,73.88310286302841
257.0,-5.05379678754824,5.88888559462925,5.373221810064748,1.8668697953095097,10.427018597612989,10.427018597612989,108.72271683496714
258.0,-5.7869335103125445,5.891407754782394,6.188350221200393,2.73799097989051,11.975283731512938,11.975283731512938,143.40742045023845
259.0,-6.018448022426934,5.890597557639214,6.941646682522445,9.236768053647822,12.96009470494938,12.96009470494938,167.96405476125696
260.0,-5.868421122722103,5.887269832449404,7.625584504796027,6.9956263357182085,13.494005627518131,13.494005627518131,182.088187875491
261.0,-5.395111088952927,5.882671617763996,8.233330007380816,11.342711309941386,13.628441096333743,13.628441096333743,185.73440671623848
262.0,-4.998193950053105,5.876970817464512,8.758810798108911,4.727906566281701,13.757004748162016,13.757004748162016,189.25517964095226
263.0,-4.2075479475135005,5.871765310755472,9.196776446620198,11.911079891130832,13.404324394133699,13.404324394133699,179.67591246316775
264.0,-2.6863110716171015,5.871603238255843,9.54285094492698,11.236458349412882,12.229162016544082,12.229162016544082,149.5524036268845
265.0,-0.6262674165161143,5.880521816878762,9.79357643103917,8.769415799050114,10.419843847555285,10.419843847555285,108.57314580743572
266.0,0.9973012234839062,5.891595764496249,9.946447738778382,8.010539578316527,8.949146515294476,8.949146515294476,80.08722335220726
267.0,2.0331022955106914,5.899935494955823,9.999937428570206,12.120636945072592,7.966835133059515,7.966835133059515,63.470462037351425
268.0,3.123604796541931,5.906580547937992,9.95351104911559,8.600175222404966,6.829906252573659,6.829906252573659,46.647619418944764
269.0,4.424448794886156,5.913350687467903,9.807632477451522,10.53925591055722,5.383183682565366,5.383183682565366,28.978666560238015
270.0,3.720987288015219,5.91695910706427,9.56375928404503,6.906527464464238,5.8427719960298115,5.8427719960298115,34.13798459759019
271.0,4.284994514050226,5.917772699106484,9.224328169230859,6.267467188821854,4.939333655180633,4.939333655180633,24.39701695720007
272.0,3.8040352995779263,5.91630907622265,8.792730616507226,4.997165674144835,4.9886953169293005,4.9886953169293005,24.887080965152332
273.0,2.7659344889593487,5.915443563099924,8.273279005953786,5.646154082575596,5.507344516994436,5.507344516994436,30.33084362886868
274.0,1.3646970704069685,5.917387439370954,7.6711635263552775,12.139981882805575,6.306466455948309,6.306466455948309,39.77151916000122
275.0,0.21151606849454777,5.919692717839397,6.992400316550977,5.85062180355965,6.78088424805643,6.78088424805643,45.980391185539816
276.0,-1.5419418326923227,5.926925528349482,6.243771354163914,6.214257324394918,7.785713186856237,7.785713186856237,60.6173298279871
277.0,-2.5497276911134854,5.932286428979083,5.4327566923224495,6.045504691312113,7.982484383435935,7.982484383435935,63.72005693179858
278.0,-3.535596521556368,5.93615429442226,4.567459721441928,6.919624339322224,8.103056242998296,8.103056242998296,65.65952047719365
279.0,-4.560062660172311,5.939127714517347,3.6565262028261802,6.522314998577813,8.216588862998492,8.216588862998492,67.51233254355085
280.0,-5.3557933778776725,5.940355078869874,2.7090578830786907,4.8948755046990335,8.064851260956363,8.064851260956363,65.04182586134944
281.0,-5.116589292499422,5.938808582692769,1.734521552458921,-0.15293537791687983,6.8511108449583435,6.8511108449583435,46.93771980990583
282.0,-5.2028042239774095,5.935107186636771,0.7426544558435777,3.3322071194644014,5.945458679820987,5.945458679820987,35.34847891345872
283.0,-3.396661918669815,5.938281733987228,-0.2566329986055949,-2.4426558287611737,3.14002892006422,3.14002892006422,9.859781618839671
284.0,-2.011001885081502,5.942995473171943,-1.2533562609643265,4.7432039041105964,0.7576456241171756,0.7576456241171756,0.5740268917439045
285.0,-1.6048687055500677,5.944321245551362,-2.2375564018679643,-3.4000474370963945,-0.6326876963178967,0.6326876963178967,0.400293721072047
286.0,-1.4327856154709064,5.942819101516545,-3.199399618841981,-0.9744038183897539,-1.7666140033710744,1.7666140033710744,3.1209250369067747
287.0,-0.4873627575073693,5.941445548655121,-4.129275492405434,-9.22894856722754,-3.641912734898064,3.641912734898064,13.263528368612699
288.0,0.8758481068617999,5.942624177467991,-5.017893010205742,-6.532485678051818,-5.893741117067542,5.893741117067542,34.736184355012554
289.0,2.04524145168011,5.944422401881374,-5.8563733997430045,-7.720701304302668,-7.901614851423115,7.901614851423115,62.43551726023033
290.0,3.007165724830396,5.945555376219424,-6.636338842129676,-3.1385018772873026,-9.643504566960072,9.643504566960072,92.99718033297977
291.0,4.7317439798295675,5.951389487268862,-7.349996180487777,-3.1611518122974758,-12.081740160317345,12.081740160317345,145.968445301425
292.0,5.593602160252086,5.955037788408445,-7.990214786596159,-9.367783898594864,-13.583816946848245,13.583816946848245,184.52008284548157
293.0,5.694258067325873,5.95525312973828,-8.550597807770702,-17.15081500961837,-14.244855875096576,14.244855875096576,202.91591890227343
294.0,5.465827348279899,5.953057360954771,-9.025546082101869,-9.946763967761678,-14.491373430381767,14.491373430381767,209.99990389877462
295.0,4.78261231843039,5.950124002469664,-9.410314083429535,-6.1382039147296155,-14.192926401859925,14.192926401859925,201.43915984861252
296.0,4.04151856414739,5.946857697272579,-9.701057337071854,-8.329145442818355,-13.742575901219244,13.742575901219244,188.85839240077192
297.0,2.618982456204812,5.946990148993114,-9.894870832545356,-7.59907872299073,-12.513853288750168,12.513853288750168,156.59652413236338
298.0,1.4815379529983932,5.947809979921676,-9.989818049469495,-9.746785683251483,-11.471356002467887,11.471356002467887,131.59200853535603
299.0,0.22978714736743122,5.94980347473818,-9.984950306638146,-14.054507859999589,-10.214737454005578,10.214737454005578,104.34086125426435
300.0,-0.6744133499100115,5.950823674601348,-9.880316240928618,-7.204315869122386,-9.205902891018606,9.205902891018606,84.74864803886474
301.0,-2.187837991295643,5.954727175331184,-9.676961321338052,0.11863815332130834,-7.489123330042409,7.489123330042409,56.0869682525855
302.0,-3.1271124745435777,5.95731298497457,-9.3769174030028,-9.605395449935877,-6.249804928459222,6.249804928459222,39.060061643793176
303.0,-4.353101093083754,5.960433754458235,-8.983182425573547,-2.9535064782798894,-4.630081332489794,4.630081332489794,21.437653145470463
304.0,-4.33218766701865,5.960326500330731,-8.499690458793262,-9.475450406740682,-4.167502791774612,4.167502791774612,17.368079519449186
305.0,-5.61218487967987,5.961784302547457,-7.931272394572852,-7.5822891321854415,-2.3190875148929813,2.3190875148929813,5.378166901732504
306.0,-5.554288690371043,5.960476621036638,-7.283607678315934,-7.621571170371673,-1.7293189879448914,1.7293189879448914,2.9905441620667434
307.0,-6.074539439967335,5.9577797497886325,-6.5631675617778775,-12.956633197799963,-0.4886281218105424,0.4886281218105424,0.23875744142409824
308.0,-5.242065606905368,5.955070145581705,-5.777150444457318,-1.5338975519905178,-0.5350848375519499,0.5350848375519499,0.2863157833779966
309.0,-4.360775355886677,5.952551773109096,-4.933409949567752,-9.445721992407469,-0.5726345936810748,0.5726345936810748,0.32791037788028965
310.0,-2.9611692670833416,5.952973539488634,-4.0403764532306505,-5.511954333188634,-1.079207186147309,1.079207186147309,1.1646881506319924
311.0,-1.5385338757007128,5.955702843379285,-3.1069728509437224,0.24059840032207092,-1.5684389752430097,1.5684389752430097,2.4600008190613423
312.0,-0.14366033866823488,5.959938367059137,-2.1425254029588423,-5.344575174844062,-1.9988650642906074,1.9988650642906074,3.995461545241494
313.0,1.1243628608219147,5.964482172201662,-1.1566705493723692,-1.7584908999796678,-2.2810334101942837,2.2810334101942837,5.203113418422563
314.0,1.7839930666324642,5.96650911229164,-0.15925862600098248,-1.5456413134305993,-1.9432516926334467,1.9432516926334467,3.7762271409227552
315.0,2.9937212472534642,5.969080557282663,0.8397445569174683,-6.674648314217556,-2.153976690335996,2.153976690335996,4.639615582510811
316.0,3.180142514765985,5.968738932752132,1.83035728980588,4.651815301922847,-1.349785224960105,1.349785224960105,1.8219201535206013
317.0,3.696424745579658,5.9667958216036965,2.80268169769023,1.172011303657963,-0.8937430478894282,0.8937430478894282,0.7987766356506847
318.0,4.0321573390332475,5.963329534028659,3.7470026364946203,12.334152908067875,-0.2851547025386272,0.2851547025386272,0.08131320437989295
319.0,3.6188050026096126,5.958885669664901,4.653884763549586,8.376643839451422,1.0350797609399733,1.0350797609399733,1.0713901115075524
320.0,2.401773667454747,5.956725648396481,5.514266812416906,3.095951656546809,3.1124931449621593,3.1124931449621593,9.687613577436434
321.0,1.844258420113486,5.953570642034415,6.31955213006885,8.487192439610626,4.475293709955364,4.475293709955364,20.02825379036604
322.0,1.1023715699823524,5.950234018156762,7.061694571803344,6.915002403880495,5.959323001820992,5.959323001820992,35.513530640032755
323.0,-0.3477015000490838,5.950291579589321,7.733278895662251,9.948105642020353,8.080980395711336,8.080980395711336,65.30224415587094
324.0,-1.4324760157727674,5.950733561795923,8.327594853077798,10.625556830774595,9.760070868850566,9.760070868850566,95.25898336498544
325.0,-2.0968289050185804,5.949801429267118,8.838704235458307,11.574245906932198,10.935533140476888,10.935533140476888,119.58588506646832
326.0,-3.6525347399969195,5.952320237358064,9.261500206805286,11.542784904817967,12.914034946802206,12.914034946802206,166.77229860722863
327.0,-4.581299566260961,5.95386413713769,9.591758329530805,4.2094876080727595,14.173057895791766,14.173057895791766,200.87557011746532
328.0,-4.275604811509514,5.952979138598962,9.82617877364141,12.256259219724742,14.101783585150923,14.101783585150923,198.860300282432
329.0,-4.255211518180052,5.95011084611387,9.962419287548636,8.416183418662385,14.217630805728689,14.217630805728689,202.14102572800542
330.0,-4.26535517913616,5.945794659905353,9.999118601072672,8.494322832242963,14.264473780208831,14.264473780208831,203.47521222626523
331.0,-3.551536639996491,5.9415462966176,9.935910026803949,10.274717308657905,13.487446666800441,13.487446666800441,181.91121758978633
332.0,-3.3750461689725952,5.936302555410451,9.773425123922587,13.714467535360765,13.148471292895183,13.148471292895183,172.8822973400887
333.0,-1.9935060395698685,5.934458481123089,9.513287387867805,2.9822932183310007,11.506793427437675,11.506793427437675,132.40629498172288
334.0,-0.49051867798699683,5.935872997699388,9.15809602890819,13.0396980409253,9.648614706895186,9.648614706895186,93.09576576211408
335.0,1.3924051997094713,5.942516447439829,8.711400001691764,9.781622449003692,7.318994801982293,7.318994801982293,53.56768491144383
336.0,2.6599055572653696,5.948729346126228,8.177662545264418,3.8060790630048187,5.517756987999048,5.517756987999048,30.445642178612328
337.0,3.644203029067083,5.953232392866878,7.56221658786063,6.085955191700371,3.9180135587935467,3.9180135587935467,15.350830246890073
